"X";"index";"id_ensaio";"Local";"cidade";"estado";"fungicida";"irrigacao";"genotipo";"tipo_de_grao";"repeticao";"data_semeadura";"data_colheita";"safra";"FO1";"FO2";"FO3";"FO4";"FO5";"FO6";"FO7";"FO8";"FO9";"FS1";"FS2";"FS3";"FS4";"FS5";"FS6";"FS7";"FS8";"FS9";"FS10";"FS11";"ONI";"ONI_C";"ONI_sub"
1288;1295;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"TAA Gol";"chc";2;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.5";"0.8";"0.8";"1";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1289;1296;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"BRS Not<e1>vel";"chc";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"2.5";"3";"3";"3";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1290;1297;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"BRS Campeiro";"p";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.1";"0.1";"0.1";"0.2";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1291;1298;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"BRS Ametista";"chc";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1292;1299;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"BRSMG Realce";"ra";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.4";NA;NA;"0.9";"6.5";"6.5";"6.5";"7";NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1293;1300;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"TAA Gol";"chc";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.2";"1.5";"1.5";"1.5";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1294;1301;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"IPR Tangar<e1>";"chc";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1295;1302;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"PR 10-4-4/24";"p";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.5";"1.5";"1.5";"1.5";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1296;1303;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"IPR Tuiui<fa>";"p";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1297;1304;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"IPR Andorinha";"chc";3;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.1";"0.2";"0.5";NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1298;1305;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"IPR Quero-quero";"chc";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1299;1306;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"TAA Gol";"chc";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.8";"0.8";"1";"1";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1300;1307;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"BRS Ametista";"chc";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1301;1308;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"IAC Imperador";"chc";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1302;1309;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"BRS Not<e1>vel";"chc";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.5";"0.5";"0.5";"0.5";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1303;1310;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"PR 10-4-4/24";"p";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1304;1311;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"BRS Campeiro";"p";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1305;1312;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"IPR Andorinha";"chc";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1306;1313;"Castro_CDE Castro_14/15_nao_com";"CDE Castro";"Castro";"PR";"com";"nao";"BRSMG Realce";"ra";4;2014-12-16;2015-03-16;"14/15";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.8";NA;NA;"1.2";"7";"7";"7";"7.5";NA;NA;NA;0,591666666666667;"El Niño";"ENW"
1307;1314;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS <c1>rtico";"b";1;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1.2";"4.8";"5.4";"5.8";"6";"6";"9";"9.2";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1308;1315;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC Mil<ea>nio";"chc";1;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.2";"0.6";"0.6";"0.6";"1.6";"4";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1309;1316;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tangar<e1>";"chc";1;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.2";"0.4";"0.8";"0.8";"0.8";"0.8";"0.8";"3.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1310;1317;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"PR 10-4-4/24";"p";1;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1311;1318;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"PR 10-4-4/24";"p";2;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"1";"1";"1";"5.4";NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1312;1319;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tangar<e1>";"chc";3;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.8";"0.8";"0.8";"0.8";"0.8";"0.8";"0.8";"3";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1313;1320;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC Mil<ea>nio";"chc";3;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1.4";"2";"2";"2";"2";"2";"3";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1314;1321;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS <c1>rtico";"b";3;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"5.8";"6.6";"7.8";"7.8";"8";"8";"9.4";"9.4";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1315;1322;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"PR 10-4-4/24";"p";3;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1316;1323;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tangar<e1>";"chc";4;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.2";"0.2";"0.2";"0.2";"0.2";"4.6";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1317;1324;"Arapoti_CDEArapoti_15/16_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"PR 10-4-4/24";"p";4;2015-12-14;2016-03-13;"15/16";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0.2";"0.2";"0.4";"0.4";"0.4";"0.4";"0.4";"3.6";NA;NA;NA;2,05833333333333;"El Niño";"ENVS"
1318;1325;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 9";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1319;1326;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp119";"p";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1320;1327;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Esteio";"p";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1321;1328;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Estilo";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1322;1329;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS FC 104";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1323;1330;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS FC 402";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1324;1331;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS FP 403";"p";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1325;1332;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN 49-4-4 DA 940";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1326;1333;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC 1849";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1327;1334;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC 1850";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1328;1335;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC 2051";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1329;1336;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC Veloz";"p";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1330;1337;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Bem-te-vi";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1331;1338;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Campos Gerais";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1332;1339;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Curi<f3>";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1333;1340;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Quero-quero";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1334;1341;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Sabi<e1>";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1335;1342;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tangar<e1>";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1336;1343;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tuiui<fa>";"p";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1337;1344;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Uirapuru";"p";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1338;1345;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Urutau";"p";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1339;1346;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"Marhe";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1340;1347;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS 204 Predileto";"p";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1341;1348;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS 205 Riqueza";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1342;1349;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA Dama";"chc";1;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1343;1350;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS FC 104";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1344;1351;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC 1849";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1345;1352;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"Marhe";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1346;1353;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC 2051";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1347;1354;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Esteio";"p";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1348;1355;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tuiui<fa>";"p";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1349;1356;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS 204 Predileto";"p";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1350;1357;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Urutau";"p";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1351;1358;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS FC 402";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1352;1359;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS Estilo";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1353;1360;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc 9";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1354;1361;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Campos Gerais";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1355;1362;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN 49-4-4 DA 940";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1356;1363;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Curi<f3>";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1357;1364;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRS FP 403";"p";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1358;1365;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC Veloz";"p";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1359;1366;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS 205 Riqueza";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1360;1367;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Tangar<e1>";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1361;1368;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFp119";"p";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1362;1369;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Bem-te-vi";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1363;1370;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IAC 1850";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1364;1371;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Sabi<e1>";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1365;1372;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Quero-quero";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1366;1373;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR Uirapuru";"p";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
1367;1374;"Arapoti_CDEArapoti_20/21_nao_com";"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA Dama";"chc";2;2020-12-16;2021-03-16;"20/21";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,99;"La Niña";"LNW"
